S,E,I,R,H
126842.5,821.7,458.4,3181658.7619162146,930.1
127130.4,1223.8,672.5,3179851.826484232,1327.6
126300.9,1810,1005.2,3178856.7333387304,2042.8
126179.6,1416.5,1009.9,3178461.1144480635,2661.8
126466,1137.8,814.1,3177741.5697039464,2300.2
127076.5,941.8,649.7,3176583.393484467,1846.3
127909.3,831.8,531.2,3175069.840065466,1486.9
127645.5,1397.3,752.7,3173636.732646732,1554.4
126163.2,2131.4,1161.9,3173065.2134767165,2375.8
122975,3143.4,1773.5,3173718.6009885836,3625.3
119678.7,3110.3,1999.6,3175910.458991484,5117.1
113915.7,4581.2,2648.8,3178641.367563829,5673.1
106017,5994.2,3531.2,3183332.6456635445,7771.2
96415,7005.2,4325.4,3190217.2014259193,9897.8
89966,4986,3856.4,3198242.1571882954,11047.7
85676.7,4258.3,2775.1,3203428.391899162,8147.7
80817.4,4163.8,2723.8,3207521.436739187,7005.5
76543.2,3845.7,2572.5,3211353.208638832,6767.2
73196.3,3300.3,2236.5,3214669.7474751296,6121.9
70662.6,2810.4,1951.7,3217066.574552913,5374.4
68692.3,2452.7,1731.9,3218702.9280615477,4794.8
67519,1984.9,1392.2,3219772.4237939697,3973.9
68039.1,995.3,858.4,3219864.612651326,2998.4
68855.5,787,549.1,3218654.7905149544,1722.9
69785.8,648.1,465.9,3217035.8353974004,1284.2
70874,554.8,381.5,3215214.608868774,1085.7
72117.5,469.2,322.5,3213205.3304523816,908.4
73443.9,407.6,275.3,3211077.3520359895,770.3
74892.3,343.1,236.7,3208822.0319689834,658.9
76562.8,202.5,164.5,3206454.3509301287,532.4
78405.5,106.3,96.6,3203866.07410015,325.4
80519.7,67.2,57.4,3200920.6111152084,198
82453.7,37.4,30.4,3198134.0909986487,111.1
84370.8,42,26.9,3195306.766743685,69.4
86215.7,65.8,41.4,3192514.616817029,103.9
88068.6,67.7,44.3,3189748.251968426,110.4
89928,50.1,44.1,3186998.085708242,119.8
91790.4,68.3,41.6,3184211.8009423735,107.1
93648.6,77.3,52.2,3181425.831825219,117.8
95432.2,97.8,62.8,3178703.447818153,147.9
97279.6,74.8,56.4,3175977.7638110863,159.2
99235.7,58.9,36.7,3173150.0173466625,105.6
101143,63.1,40.8,3170327.243806011,88.2
102977.8,82,48.7,3167558.7955945996,114.2
104795.8,106.3,65.7,3164792.7983529647,135.9
106543.8,156.4,88.5,3162065.420542258,202.3
108115.3,219.8,125.7,3159487.054463149,278
109601.4,290.6,162.3,3156987.4176339405,380.9
111547.9,167.7,129.3,3154290.937581203,339.5
113177.4,212,123.6,3151717.01231439,298.7
114455.3,339.5,189.4,3149340.2731518536,423.3
115727.1,446.6,250.3,3146994.933989316,547.9
116198.1,736.1,421.1,3145158.386619513,872.3
116273.2,1056.5,603.2,3143675.5432106983,1284.9
115733,1508.4,855.2,3142606.803428644,1810.7
115725.4,1247.1,907.7,3141918.2106373818,2326.4
116545.3,942.7,682.2,3140723.349023967,1958.6
117567.6,705.3,507.2,3139208.6617140905,1496.6
118886.5,527.6,386.5,3137283.448850067,1115.9
119488.6,821.6,464.4,3135404.821885103,998.2
119563.4,1193.2,672.9,3133845.3283512476,1376.6
118643.6,1762,999.9,3132964.8165950254,2038.6
117518.9,1713.3,1199.8,3133033.8129722285,2924
115481,2500.2,1430.3,3133149.871288583,3134
112223.5,3339,1928.8,3134165.62960494,4078.1
107020.8,4422.1,2565.5,3136744.1114102136,5599.5
102305.3,3794.5,2805.5,3140942.794662672,7160.2
99618.8,3199.6,2041.7,3144083.6994652804,6033.3
95384.6,3772.6,2348.9,3146533.4410156095,5428.4
90553.7,4202.7,2593.5,3149785.9796714652,6231.2
85366.6,4341.7,2763.8,3153760.5268732067,6801.6
80322.4,4231.1,2787.6,3157989.1265804977,7028.7
75544.5,3912.8,2662.3,3162309.405284824,6977.9
71632.2,3480,2400.4,3166015.934678768,6427.1
70198.5,2052.9,1749.4,3168629.570737162,5612.2
69814,1556,1092.6,3169269.8984530997,3490.6
69619.8,1317.1,930,3168971.517717039,2540.9
69805,1112.9,766.2,3168260.2369809793,2147.7
70024.9,993.6,701.8,3167334.540710997,1962.8
70531.8,871.1,601.9,3166161.0690316567,1686.7
71238.9,750.9,516.5,3164775.0342055745,1427.4
72362.1,463.3,388.1,3163184.9974344363,1203.9
73877.1,254.6,219.6,3161168.292687589,767.1
75475.8,148.7,124.2,3158895.21667613,429.3
77383.1,86.4,67.6,3156234.210643744,250.9
79033.6,74.7,51.8,3153743.7212431403,145.9
80795.2,69.6,47.1,3151126.2825604207,126.5
82641.2,69.2,43,3148426.505622154,113.9
84554.8,48.4,36.9,3145681.8029244407,105.7
86361.5,50.3,29.6,3143032.4642999857,84.3
88187.6,53.5,33.9,3140350.825675529,83.1
90120.3,57.6,37.2,3137572.291763191,95.5
91933,51.9,36.8,3134928.917303725,94.7
93880.6,38.4,25.1,3132178.0344790146,78.7
95645.9,45.9,26.7,3129579.0792707573,64.7
97319.3,66.1,34.7,3127059.427251028,85.8
99114.7,94.8,58.2,3124400.1633191328,133.5
100854,121.3,75.7,3121809.656742875,167.2
102556.2,153.7,85.3,3119267.285346947,206.7
104219.1,184.1,105.6,3116757.7161066313,258.2
105907.1,154.6,114.4,3114306.338506569,295.1
107609.5,166.4,93.7,3111828.7609065073,255.7
109201.8,215.4,126.9,3109384.615950492,276.3
110629.1,309.8,170,3107050.4334061793,370.5
111910.6,406.6,232,3104853.110830988,510.4
112939.6,566.3,315.3,3102827.024602044,683.9
113576.8,777.7,443.2,3101106.5163002834,963.6
112593.7,964,686,3100922.3276466015,1665.4
113342.5,719.8,533.8,3099839.3255108693,1546
114282.3,554.8,408.1,3098468.535692319,1184.2
115427.1,441.4,319.8,3096808.63161514,926.7
116336.5,603.7,351.6,3095000.541891365,783.3
116801.7,892,503.9,3093392.127765217,1036
